,id_count,UTM_E,UTM_N,Depth_m,geometry
8648,310578,406322.89,7613369.88,0.7693000000000001,POINT (406322.89 7613369.88)
8649,310579,406324.47,7613368.71,0.7118000000000001,POINT (406324.47 7613368.71)
8650,310580,406326.96,7613369.73,0.6581999999999999,POINT (406326.96 7613369.73)
8651,310581,406329.8,7613369.63,0.5621,POINT (406329.8 7613369.63)
8652,310582,406331.39,7613368.45,0.6135,POINT (406331.39 7613368.45)
8653,310583,406334.68,7613369.44,0.535,POINT (406334.68 7613369.44)
8654,310584,406336.72,7613369.37,0.6149,POINT (406336.72 7613369.37)
8655,310585,406339.16,7613369.28,0.6487999999999999,POINT (406339.16 7613369.28)
8656,310586,406341.64,7613370.3,0.6081,POINT (406341.64 7613370.3)
8657,310587,406343.26,7613370.24,0.6053999999999999,POINT (406343.26 7613370.24)
8658,310588,406345.66,7613369.03,0.6474,POINT (406345.66 7613369.03)
8659,310589,406348.91,7613368.91,0.5939,POINT (406348.91 7613368.91)
8660,310590,406350.99,7613369.95,0.5546,POINT (406350.99 7613369.95)
8661,310591,406352.62,7613369.89,0.6406000000000001,POINT (406352.62 7613369.89)
8662,310592,406355.46,7613369.78,0.6894,POINT (406355.46 7613369.78)
8663,310593,406357.9,7613369.69,0.703,POINT (406357.9 7613369.69)
8664,310594,406359.94,7613369.61,0.539,POINT (406359.94 7613369.61)
8665,310595,406362.78,7613369.51,0.6135,POINT (406362.78 7613369.51)
8666,310596,406365.99,7613368.27,0.6799,POINT (406365.99 7613368.27)
8667,310597,406368.03,7613368.19,0.7951,POINT (406368.03 7613368.19)
8668,310598,406370.06,7613368.12,0.7138,POINT (406370.06 7613368.12)
8669,310599,406372.91,7613368.01,0.7605,POINT (406372.91 7613368.01)
8670,310600,406377.79,7613367.83,0.7476999999999999,POINT (406377.79 7613367.83)
8671,310601,406379.82,7613367.75,0.7490000000000001,POINT (406379.82 7613367.75)
8672,310602,406382.63,7613366.53,0.7463,POINT (406382.63 7613366.53)
8673,310603,406384.66,7613366.46,0.7123999999999999,POINT (406384.66 7613366.46)
8674,310604,406387.46,7613365.24,0.6799,POINT (406387.46 7613365.24)
8675,310605,406389.95,7613366.26,0.48210000000000003,POINT (406389.95 7613366.26)
8676,310606,406393.2,7613366.14,0.24100000000000002,POINT (406393.2 7613366.14)
8677,310607,406395.68,7613367.16,0.2193,POINT (406395.68 7613367.16)
8678,310608,406397.67,7613365.97,0.4293,POINT (406397.67 7613365.97)
8679,310609,406401.33,7613365.83,0.5864,POINT (406401.33 7613365.83)
8680,310610,406402.59,7613366.9,0.7476999999999999,POINT (406402.59 7613366.9)
8681,310611,406405.4,7613365.68,0.945,POINT (406405.4 7613365.68)
8682,310612,406407.84,7613365.59,0.9259999999999999,POINT (406407.84 7613365.59)
8683,310613,406409.87,7613365.51,0.966,POINT (406409.87 7613365.51)
8684,310614,406412.8,7613367.64,0.9790000000000001,POINT (406412.8 7613367.64)
8685,310615,406414.88,7613368.67,0.955,POINT (406414.88 7613368.67)
8686,310616,406417.28,7613367.47,0.6623,POINT (406417.28 7613367.47)
8687,310617,406419.35,7613368.51,0.4537,POINT (406419.35 7613368.51)
8688,310618,406421.83,7613369.53,0.39270000000000005,POINT (406421.83 7613369.53)
8689,310619,406424.27,7613369.44,0.6928,POINT (406424.27 7613369.44)
8690,310620,406424.27,7613369.44,0.493,POINT (406424.27 7613369.44)
8691,310621,406426.71,7613369.35,0.16649999999999998,POINT (406426.71 7613369.35)
8692,310622,406426.71,7613369.35,0.2938,POINT (406426.71 7613369.35)
8693,310623,406428.74,7613369.27,0.45770000000000005,POINT (406428.74 7613369.27)
8694,310624,406432.4,7613369.13,0.4672,POINT (406432.4 7613369.13)
8695,310625,406434.44,7613369.06,0.5458,POINT (406434.44 7613369.06)
8696,310626,406437.24,7613367.84,0.6271,POINT (406437.24 7613367.84)
8697,310627,406439.64,7613366.63,0.9179999999999999,POINT (406439.64 7613366.63)
8698,310628,406441.27,7613366.57,0.9329999999999999,POINT (406441.27 7613366.57)
8699,310629,406443.71,7613366.48,0.917,POINT (406443.71 7613366.48)
8700,310630,406444.93,7613366.43,0.88,POINT (406444.93 7613366.43)
8701,310631,406447.82,7613367.44,0.6459999999999999,POINT (406447.82 7613367.44)
8702,310632,406449.85,7613367.37,0.5438000000000001,POINT (406449.85 7613367.37)
8703,310633,406451.88,7613367.29,0.5444,POINT (406451.88 7613367.29)
8704,310634,406454.28,7613366.08,0.3629,POINT (406454.28 7613366.08)
8705,310635,406456.31,7613366.01,0.4808,POINT (406456.31 7613366.01)
8706,310636,406458.8,7613367.03,0.6487999999999999,POINT (406458.8 7613367.03)
8707,310637,406459.97,7613365.87,0.5444,POINT (406459.97 7613365.87)
8708,310638,406462.82,7613365.76,0.516,POINT (406462.82 7613365.76)
8709,310639,406463.59,7613364.62,0.5356000000000001,POINT (406463.59 7613364.62)
8710,310640,406466.07,7613365.64,0.6833,POINT (406466.07 7613365.64)
8711,310641,406467.66,7613364.47,0.6217,POINT (406467.66 7613364.47)
8712,310642,406470.1,7613364.38,0.6013000000000001,POINT (406470.1 7613364.38)
8713,310643,406472.13,7613364.3,0.5986,POINT (406472.13 7613364.3)
8714,310644,406473.76,7613364.24,0.6690999999999999,POINT (406473.76 7613364.24)
8715,310645,406474.98,7613364.19,0.8370000000000001,POINT (406474.98 7613364.19)
8716,310646,406477.83,7613364.09,0.7429000000000001,POINT (406477.83 7613364.09)
8717,310647,406476.28,7613366.38,0.6175999999999999,POINT (406476.28 7613366.38)
8718,310648,406476.32,7613367.49,0.516,POINT (406476.32 7613367.49)
8719,310649,406475.92,7613367.51,0.5025,POINT (406475.92 7613367.51)
8720,310650,406476.41,7613369.72,0.665,POINT (406476.41 7613369.72)
8721,310651,406476.49,7613371.95,0.6461,POINT (406476.49 7613371.95)
8722,310652,406476.53,7613373.06,0.6041,POINT (406476.53 7613373.06)
8723,310653,406475.8,7613375.32,0.5377000000000001,POINT (406475.8 7613375.32)
8724,310654,406475.44,7613376.45,0.6637000000000001,POINT (406475.44 7613376.45)
8725,310655,406475.52,7613378.68,0.6515000000000001,POINT (406475.52 7613378.68)
8726,310656,406474.75,7613379.83,0.3914,POINT (406474.75 7613379.83)
8727,310657,406475.2,7613380.92,0.7761,POINT (406475.2 7613380.92)
8728,310658,406476.09,7613383.12,0.6731,POINT (406476.09 7613383.12)
8729,310659,406475.77,7613385.37,0.5864,POINT (406475.77 7613385.37)
8730,310660,406475.9,7613388.71,0.5959,POINT (406475.9 7613388.71)
8731,310661,406475.98,7613390.94,0.6969,POINT (406475.98 7613390.94)
8732,310662,406476.43,7613392.04,0.5424,POINT (406476.43 7613392.04)
8733,310663,406476.06,7613393.17,0.5539000000000001,POINT (406476.06 7613393.17)
8734,310664,406475.74,7613395.41,0.6339,POINT (406475.74 7613395.41)
8735,310665,406475.78,7613396.53,0.5458,POINT (406475.78 7613396.53)
8736,310666,406476.27,7613398.74,0.6338,POINT (406476.27 7613398.74)
8737,310667,406476.76,7613400.95,0.7368000000000001,POINT (406476.76 7613400.95)
8738,310668,406476.03,7613403.21,0.6203,POINT (406476.03 7613403.21)
8739,310669,406476.11,7613405.44,0.7666,POINT (406476.11 7613405.44)
8740,310670,406476.15,7613406.55,0.7151000000000001,POINT (406476.15 7613406.55)
8741,310671,406477.01,7613407.64,0.8190000000000001,POINT (406477.01 7613407.64)
8742,310672,406477.13,7613410.98,0.688,POINT (406477.13 7613410.98)
8743,310673,406477.22,7613413.21,0.6406000000000001,POINT (406477.22 7613413.21)
8744,310674,406478.07,7613414.29,0.6114999999999999,POINT (406478.07 7613414.29)
8745,310675,406476.53,7613416.58,0.7287,POINT (406476.53 7613416.58)
8746,310676,406477.79,7613417.65,0.5932,POINT (406477.79 7613417.65)
8747,310677,406478.65,7613418.74,0.5972999999999999,POINT (406478.65 7613418.74)
8748,310678,406478.32,7613420.98,0.5756,POINT (406478.32 7613420.98)
8749,310679,406477.55,7613422.12,0.6812999999999999,POINT (406477.55 7613422.12)
8750,310680,406477.59,7613423.24,0.7016,POINT (406477.59 7613423.24)
8751,310681,406477.68,7613425.47,0.7354,POINT (406477.68 7613425.47)
8752,310682,406477.31,7613426.6,0.6745,POINT (406477.31 7613426.6)
8753,310683,406477.8,7613428.81,0.7192000000000001,POINT (406477.8 7613428.81)
8754,310684,406477.8,7613428.81,0.6053999999999999,POINT (406477.8 7613428.81)
8755,310685,406478.7,7613431.01,0.6379,POINT (406478.7 7613431.01)
8756,310686,406479.23,7613434.34,0.7923,POINT (406479.23 7613434.34)
8757,310687,406478.86,7613435.47,0.815,POINT (406478.86 7613435.47)
8758,310688,406478.95,7613437.69,0.7273000000000001,POINT (406478.95 7613437.69)
8759,310689,406478.22,7613439.95,0.7287,POINT (406478.22 7613439.95)
8760,310690,406478.3,7613442.18,0.7509999999999999,POINT (406478.3 7613442.18)
8761,310691,406479.16,7613443.27,0.6867,POINT (406479.16 7613443.27)
8762,310692,406479.65,7613445.48,0.7232999999999999,POINT (406479.65 7613445.48)
8763,310693,406479.32,7613447.72,0.6975,POINT (406479.32 7613447.72)
8764,310694,406478.96,7613448.85,0.7001999999999999,POINT (406478.96 7613448.85)
8765,310695,406479.04,7613451.08,0.8320000000000001,POINT (406479.04 7613451.08)
8766,310696,406479.49,7613452.18,0.7544,POINT (406479.49 7613452.18)
8767,310697,406479.17,7613454.42,0.6975,POINT (406479.17 7613454.42)
8768,310698,406478.84,7613456.67,0.7503,POINT (406478.84 7613456.67)
8769,310699,406478.93,7613458.9,0.7204999999999999,POINT (406478.93 7613458.9)
8770,310700,406478.15,7613460.04,0.6297999999999999,POINT (406478.15 7613460.04)
8771,310701,406479.05,7613462.24,0.726,POINT (406479.05 7613462.24)
8772,310702,406479.46,7613462.23,0.7509999999999999,POINT (406479.46 7613462.23)
8773,310703,406479.13,7613464.47,0.7490000000000001,POINT (406479.13 7613464.47)
8774,310704,406478.73,7613464.48,0.7326999999999999,POINT (406478.73 7613464.48)
8775,310705,406476.69,7613464.56,0.6515000000000001,POINT (406476.69 7613464.56)
8776,310706,406474.21,7613463.54,0.7123999999999999,POINT (406474.21 7613463.54)
8777,310707,406472.99,7613463.58,0.7666,POINT (406472.99 7613463.58)
8778,310708,406472.18,7613463.61,0.7585,POINT (406472.18 7613463.61)
8779,310709,406470.55,7613463.67,0.7829,POINT (406470.55 7613463.67)
8780,310710,406469.33,7613463.72,0.7395,POINT (406469.33 7613463.72)
8781,310711,406468.52,7613463.75,0.826,POINT (406468.52 7613463.75)
8782,310712,406466.45,7613462.71,0.7570999999999999,POINT (406466.45 7613462.71)
8783,310713,406464.45,7613463.9,0.7463,POINT (406464.45 7613463.9)
8784,310714,406462.42,7613463.98,0.983,POINT (406462.42 7613463.98)
8785,310715,406460.43,7613465.17,0.5661,POINT (406460.43 7613465.17)
8786,310716,406459.21,7613465.21,0.5891,POINT (406459.21 7613465.21)
8787,310717,406457.18,7613465.29,0.5106,POINT (406457.18 7613465.29)
8788,310718,406455.1,7613464.25,0.5295000000000001,POINT (406455.1 7613464.25)
8789,310719,406453.88,7613464.3,0.6785,POINT (406453.88 7613464.3)
8790,310720,406452.25,7613464.36,0.6189,POINT (406452.25 7613464.36)
8791,310721,406450.63,7613464.42,0.6487,POINT (406450.63 7613464.42)
8792,310722,406449.0,7613464.48,0.5945,POINT (406449 7613464.48)
8793,310723,406446.56,7613464.57,0.5986,POINT (406446.56 7613464.57)
8794,310724,406445.34,7613464.62,0.5295000000000001,POINT (406445.34 7613464.62)
8795,310725,406443.35,7613465.81,0.6215999999999999,POINT (406443.35 7613465.81)
8796,310726,406442.09,7613464.74,0.7090000000000001,POINT (406442.09 7613464.74)
8797,310727,406440.42,7613463.68,0.8140000000000001,POINT (406440.42 7613463.68)
8798,310728,406438.79,7613463.75,0.831,POINT (406438.79 7613463.75)
8799,310729,406437.21,7613464.92,0.828,POINT (406437.21 7613464.92)
8800,310730,406436.35,7613463.84,0.83,POINT (406436.35 7613463.84)
8801,310731,406435.18,7613465.0,0.8290000000000001,POINT (406435.18 7613465)
8802,310732,406433.55,7613465.06,0.818,POINT (406433.55 7613465.06)
8803,310733,406431.07,7613464.03,0.772,POINT (406431.07 7613464.03)
8804,310734,406429.48,7613465.21,0.7245999999999999,POINT (406429.48 7613465.21)
8805,310735,406427.45,7613465.29,0.7429000000000001,POINT (406427.45 7613465.29)
8806,310736,406425.82,7613465.35,0.7489,POINT (406425.82 7613465.35)
8807,310737,406424.2,7613465.41,0.5822999999999999,POINT (406424.2 7613465.41)
8808,310738,406422.16,7613465.48,0.6677,POINT (406422.16 7613465.48)
8809,310739,406419.72,7613465.57,0.7881999999999999,POINT (406419.72 7613465.57)
8810,310740,406418.5,7613465.62,0.6379,POINT (406418.5 7613465.62)
8811,310741,406417.28,7613465.67,0.5851,POINT (406417.28 7613465.67)
8812,310742,406415.66,7613465.73,0.6717,POINT (406415.66 7613465.73)
8813,310743,406414.4,7613464.66,0.6894,POINT (406414.4 7613464.66)
8814,310744,406413.18,7613464.7,0.7001999999999999,POINT (406413.18 7613464.7)
8815,310745,406411.18,7613465.89,0.7395,POINT (406411.18 7613465.89)
8816,310746,406409.11,7613464.86,0.7706000000000001,POINT (406409.11 7613464.86)
8817,310747,406406.3,7613466.08,0.805,POINT (406406.3 7613466.08)
8818,310748,406405.49,7613466.11,0.8170000000000001,POINT (406405.49 7613466.11)
8819,310749,406403.86,7613466.17,0.7774,POINT (406403.86 7613466.17)
8820,310750,406402.2,7613465.11,0.6704000000000001,POINT (406402.2 7613465.11)
8821,310751,406399.8,7613466.32,0.3737,POINT (406399.8 7613466.32)
8822,310752,406398.58,7613466.37,0.3846,POINT (406398.58 7613466.37)
8823,310753,406396.54,7613466.44,0.3961,POINT (406396.54 7613466.44)
8824,310754,406394.92,7613466.5,0.8340000000000001,POINT (406394.92 7613466.5)
8825,310755,406393.7,7613466.55,0.7287,POINT (406393.7 7613466.55)
8826,310756,406390.04,7613466.69,0.772,POINT (406390.04 7613466.69)
8827,310757,406388.82,7613466.73,0.7923,POINT (406388.82 7613466.73)
8828,310758,406388.82,7613466.73,0.809,POINT (406388.82 7613466.73)
8829,310759,406385.16,7613466.87,0.912,POINT (406385.16 7613466.87)
8830,310760,406383.49,7613465.81,0.818,POINT (406383.49 7613465.81)
8831,310761,406381.09,7613467.02,0.7544,POINT (406381.09 7613467.02)
8832,310762,406380.28,7613467.05,0.853,POINT (406380.28 7613467.05)
8833,310763,406377.8,7613466.03,0.7679,POINT (406377.8 7613466.03)
8834,310764,406376.98,7613466.06,0.809,POINT (406376.98 7613466.06)
8835,310765,406375.76,7613466.1,0.6785,POINT (406375.76 7613466.1)
8836,310766,406374.14,7613466.16,0.6717,POINT (406374.14 7613466.16)
8837,310767,406370.88,7613466.29,0.6419,POINT (406370.88 7613466.29)
8838,310768,406369.26,7613466.35,0.6093999999999999,POINT (406369.26 7613466.35)
8839,310769,406367.22,7613466.42,0.6609,POINT (406367.22 7613466.42)
8840,310770,406366.37,7613465.34,0.7191,POINT (406366.37 7613465.34)
8841,310771,406363.93,7613465.43,0.6609,POINT (406363.93 7613465.43)
8842,310772,406362.71,7613465.48,0.627,POINT (406362.71 7613465.48)
8843,310773,406360.31,7613466.68,0.6581999999999999,POINT (406360.31 7613466.68)
8844,310774,406359.5,7613466.71,0.6731,POINT (406359.5 7613466.71)
8845,310775,406358.28,7613466.76,0.7354,POINT (406358.28 7613466.76)
8846,310776,406355.47,7613467.98,0.7097,POINT (406355.47 7613467.98)
8847,310777,406353.85,7613468.04,0.7164,POINT (406353.85 7613468.04)
8848,310778,406352.22,7613468.1,0.7828,POINT (406352.22 7613468.1)
8849,310779,406350.19,7613468.18,0.7625,POINT (406350.19 7613468.18)
8850,310780,406348.56,7613468.24,0.7598,POINT (406348.56 7613468.24)
8851,310781,406346.53,7613468.31,0.935,POINT (406346.53 7613468.31)
8852,310782,406344.86,7613467.26,0.8640000000000001,POINT (406344.86 7613467.26)
8853,310783,406343.64,7613467.31,0.8170000000000001,POINT (406343.64 7613467.31)
8854,310784,406341.61,7613467.38,0.7543000000000001,POINT (406341.61 7613467.38)
8855,310785,406340.34,7613466.31,0.7218000000000001,POINT (406340.34 7613466.31)
8856,310786,406337.95,7613467.52,0.6514,POINT (406337.95 7613467.52)
8857,310787,406335.91,7613467.6,0.5999,POINT (406335.91 7613467.6)
8858,310788,406334.29,7613467.66,0.7462000000000001,POINT (406334.29 7613467.66)
8859,310789,406332.66,7613467.72,0.852,POINT (406332.66 7613467.72)
8860,310790,406331.44,7613467.76,0.7408,POINT (406331.44 7613467.76)
8861,310791,406329.0,7613467.85,0.6006,POINT (406329 7613467.85)
8862,310792,406326.97,7613467.93,0.5681,POINT (406326.97 7613467.93)
8863,310793,406325.75,7613467.98,0.5986,POINT (406325.75 7613467.98)
8864,310794,406324.57,7613469.14,0.4902,POINT (406324.57 7613469.14)
8865,310795,406322.09,7613468.11,0.5268,POINT (406322.09 7613468.11)
8866,310796,406321.27,7613468.14,0.581,POINT (406321.27 7613468.14)
8867,310797,406318.02,7613468.27,0.44689999999999996,POINT (406318.02 7613468.27)
8868,310798,406316.03,7613469.46,0.43329999999999996,POINT (406316.03 7613469.46)
8869,310799,406314.81,7613469.5,0.43329999999999996,POINT (406314.81 7613469.5)
8870,310800,406313.18,7613469.56,0.47869999999999996,POINT (406313.18 7613469.56)
8871,310801,406311.15,7613469.64,0.40619999999999995,POINT (406311.15 7613469.64)
8872,310802,406308.71,7613469.73,0.4022,POINT (406308.71 7613469.73)
8873,310803,406306.68,7613469.81,0.40759999999999996,POINT (406306.68 7613469.81)
8874,310804,406304.69,7613471.0,0.4753,POINT (406304.69 7613471)
8875,310805,406303.42,7613469.93,0.6406000000000001,POINT (406303.42 7613469.93)
8876,310806,406300.62,7613471.15,0.5349,POINT (406300.62 7613471.15)
8877,310807,406298.18,7613471.24,0.5173,POINT (406298.18 7613471.24)
8878,310808,406297.0,7613472.4,0.5593,POINT (406297 7613472.4)
8879,310809,406293.71,7613471.41,0.2904,POINT (406293.71 7613471.41)
8880,310810,406290.45,7613471.53,0.245,POINT (406290.45 7613471.53)
8881,310811,406289.68,7613472.67,0.3696,POINT (406289.68 7613472.67)
8882,310812,406288.05,7613472.74,0.2897,POINT (406288.05 7613472.74)
8883,310813,406285.21,7613472.84,0.4468,POINT (406285.21 7613472.84)
8884,310814,406283.13,7613471.8,0.264,POINT (406283.13 7613471.8)
8885,310815,406282.32,7613471.83,0.3764,POINT (406282.32 7613471.83)
8886,310816,406279.88,7613471.93,0.4468,POINT (406279.88 7613471.93)
8887,310817,406277.81,7613470.89,0.2924,POINT (406277.81 7613470.89)
8888,310818,406275.77,7613470.96,0.30329999999999996,POINT (406275.77 7613470.96)
8889,310819,406273.29,7613469.94,0.455,POINT (406273.29 7613469.94)
8890,310820,406272.07,7613469.99,0.5044,POINT (406272.07 7613469.99)
8891,310821,406270.04,7613470.06,0.43060000000000004,POINT (406270.04 7613470.06)
8892,310822,406268.86,7613471.22,0.5036999999999999,POINT (406268.86 7613471.22)
8893,310823,406265.56,7613470.23,0.6175,POINT (406265.56 7613470.23)
8894,310824,406263.98,7613471.41,0.7042,POINT (406263.98 7613471.41)
8895,310825,406261.95,7613471.48,0.6026,POINT (406261.95 7613471.48)
8896,310826,406260.73,7613471.53,0.524,POINT (406260.73 7613471.53)
8897,310827,406258.65,7613470.49,0.4096,POINT (406258.65 7613470.49)
8898,310828,406257.88,7613471.63,0.22469999999999998,POINT (406257.88 7613471.63)
8899,310829,406255.44,7613471.73,0.37229999999999996,POINT (406255.44 7613471.73)
8900,310830,406252.96,7613470.7,0.4604,POINT (406252.96 7613470.7)
8901,310831,406250.52,7613470.79,0.5119,POINT (406250.52 7613470.79)
8902,310832,406248.49,7613470.87,0.7923,POINT (406248.49 7613470.87)
8903,310833,406246.45,7613470.95,0.7868,POINT (406246.45 7613470.95)
8904,310834,406245.23,7613470.99,0.7326999999999999,POINT (406245.23 7613470.99)
8905,310835,406242.43,7613472.21,0.7625,POINT (406242.43 7613472.21)
8906,310836,406240.39,7613472.29,0.6812,POINT (406240.39 7613472.29)
8907,310837,406237.95,7613472.38,0.5809000000000001,POINT (406237.95 7613472.38)
8908,310838,406237.14,7613472.41,0.7503,POINT (406237.14 7613472.41)
8909,310839,406235.11,7613472.49,0.7448,POINT (406235.11 7613472.49)
8910,310840,406233.07,7613472.56,0.7706000000000001,POINT (406233.07 7613472.56)
8911,310841,406230.23,7613472.67,0.6243,POINT (406230.23 7613472.67)
8912,310842,406229.01,7613472.72,0.7543000000000001,POINT (406229.01 7613472.72)
8913,310843,406228.2,7613472.75,0.4861,POINT (406228.2 7613472.75)
8914,310844,406224.94,7613472.87,0.48210000000000003,POINT (406224.94 7613472.87)
8915,310845,406222.46,7613471.85,0.6175,POINT (406222.46 7613471.85)
8916,310846,406220.43,7613471.92,0.7408,POINT (406220.43 7613471.92)
8917,310847,406218.44,7613473.11,0.7015,POINT (406218.44 7613473.11)
8918,310848,406215.95,7613472.09,0.562,POINT (406215.95 7613472.09)
