,Counter_,Latitude,Longitude,Depth_m,geometry
941,110589,68.61090300000001,-149.291681,0.6647,POINT (-149.291681 68.61090300000001)
942,110590,68.610878,-149.291665,0.6767,POINT (-149.291665 68.610878)
943,110591,68.610871,-149.291673,0.7258,POINT (-149.291673 68.610871)
944,110592,68.61086,-149.291686,0.6478,POINT (-149.291686 68.61086)
945,110593,68.610843,-149.291681,0.6722999000000001,POINT (-149.291681 68.610843)
946,110594,68.610835,-149.291675,0.6102000000000001,POINT (-149.291675 68.61083499999999)
947,110595,68.610825,-149.291675,0.6494,POINT (-149.291675 68.61082500000001)
948,110596,68.61081800000001,-149.291683,0.5338,POINT (-149.291683 68.61081800000001)
949,110597,68.610798,-149.291683,0.6042000000000001,POINT (-149.291683 68.610798)
950,110598,68.610791,-149.291673,0.5775,POINT (-149.291673 68.61079100000001)
951,110599,68.610781,-149.29166999999998,0.5622,POINT (-149.29167 68.610781)
952,110600,68.610771,-149.291678,0.5845,POINT (-149.291678 68.610771)
953,110601,68.61075799999999,-149.291691,0.6537999999999999,POINT (-149.291691 68.61075799999999)
954,110602,68.610741,-149.291681,0.5479999999999999,POINT (-149.291681 68.610741)
955,110603,68.610731,-149.291681,0.6222,POINT (-149.291681 68.610731)
956,110604,68.610718,-149.291688,0.6184000000000001,POINT (-149.291688 68.61071800000001)
957,110605,68.61071,-149.29166999999998,0.6429,POINT (-149.29167 68.61071)
958,110606,68.61069300000001,-149.291668,0.6402,POINT (-149.291668 68.61069300000001)
959,110607,68.61068,-149.291685,0.5813,POINT (-149.291685 68.61068)
960,110608,68.610665,-149.291698,0.6058,POINT (-149.291698 68.610665)
961,110609,68.610656,-149.291696,0.6271,POINT (-149.291696 68.61065600000001)
962,110610,68.610636,-149.291703,0.5638000000000001,POINT (-149.291703 68.610636)
963,110611,68.61063,-149.291706,0.5905,POINT (-149.291706 68.61063)
964,110612,68.610615,-149.2917,0.6335999999999999,POINT (-149.2917 68.610615)
965,110613,68.61061,-149.291691,0.5764,POINT (-149.291691 68.61060999999999)
966,110614,68.61059499999999,-149.291688,0.5622,POINT (-149.291688 68.61059499999999)
967,110615,68.610578,-149.291696,0.6418,POINT (-149.291696 68.610578)
968,110616,68.61056500000001,-149.291686,0.6189,POINT (-149.291686 68.61056500000001)
969,110617,68.610553,-149.291688,0.5175,POINT (-149.291688 68.610553)
970,110618,68.610541,-149.29171000000002,0.5753,POINT (-149.29171 68.610541)
971,110619,68.610541,-149.291703,0.5262,POINT (-149.291703 68.610541)
972,110620,68.610528,-149.29171499999998,0.4919,POINT (-149.291715 68.610528)
973,110621,68.61050999999999,-149.29171000000002,0.4411,POINT (-149.29171 68.61050999999999)
974,110622,68.610493,-149.291705,0.5,POINT (-149.291705 68.61049300000001)
975,110623,68.610486,-149.291698,0.5071,POINT (-149.291698 68.61048599999999)
976,110624,68.61046800000001,-149.29171599999998,0.5164,POINT (-149.291716 68.61046800000001)
977,110625,68.61046,-149.291718,0.5088,POINT (-149.291718 68.61046)
978,110626,68.609543,-149.2918,0.5916,POINT (-149.2918 68.609543)
979,110627,68.609536,-149.291808,0.5938,POINT (-149.291808 68.60953600000001)
980,110628,68.609528,-149.291796,0.5655,POINT (-149.291796 68.609528)
981,110629,68.60951800000001,-149.291785,0.5589,POINT (-149.291785 68.60951800000001)
982,110630,68.60950799999999,-149.291783,0.5535,POINT (-149.291783 68.60950799999999)
983,110631,68.609496,-149.291785,0.5622,POINT (-149.291785 68.60949599999999)
984,110632,68.609486,-149.29178100000001,0.5698,POINT (-149.291781 68.609486)
985,110633,68.609475,-149.29178000000002,0.5535,POINT (-149.29178 68.609475)
986,110634,68.609463,-149.291775,0.6036,POINT (-149.291775 68.60946300000001)
987,110635,68.609451,-149.291778,0.6053000000000001,POINT (-149.291778 68.60945100000001)
988,110636,68.60944599999999,-149.291768,0.5022,POINT (-149.291768 68.60944599999999)
989,110637,68.609431,-149.29176999999999,0.536,POINT (-149.29177 68.609431)
990,110638,68.609418,-149.291766,0.469,POINT (-149.291766 68.60941800000001)
991,110639,68.609411,-149.291765,0.4864,POINT (-149.291765 68.60941099999999)
992,110640,68.60939599999999,-149.291766,0.5437,POINT (-149.291766 68.60939599999999)
993,110641,68.609385,-149.29176,0.4777,POINT (-149.29176 68.609385)
994,110642,68.609368,-149.291751,0.46240000000000003,POINT (-149.291751 68.609368)
995,110643,68.60936,-149.29176,0.4853,POINT (-149.29176 68.60936)
996,110644,68.60934499999999,-149.291755,0.5856,POINT (-149.291755 68.60934499999999)
997,110645,68.609326,-149.29176,0.5447,POINT (-149.29176 68.609326)
998,110646,68.609321,-149.291768,0.5257000000000001,POINT (-149.291768 68.60932099999999)
999,110647,68.609305,-149.291765,0.5017,POINT (-149.291765 68.60930500000001)
1000,110648,68.609296,-149.291755,0.5071,POINT (-149.291755 68.609296)
1001,110649,68.609278,-149.291751,0.48100000000000004,POINT (-149.291751 68.609278)
1002,110650,68.60927,-149.291751,0.46020000000000005,POINT (-149.291751 68.60927)
1003,110651,68.609251,-149.29176,0.4384,POINT (-149.29176 68.609251)
1004,110652,68.609245,-149.291761,0.3986,POINT (-149.291761 68.609245)
1005,110653,68.609226,-149.29176299999997,0.46020000000000005,POINT (-149.291763 68.60922600000001)
1006,110654,68.60921,-149.291776,0.4739,POINT (-149.291776 68.60921)
1007,110655,68.6092,-149.291778,0.4679,POINT (-149.291778 68.6092)
1008,110656,68.609183,-149.291775,0.5404,POINT (-149.291775 68.609183)
1009,110657,68.609173,-149.291775,0.5458,POINT (-149.291775 68.609173)
1010,110658,68.609156,-149.291773,0.5490999999999999,POINT (-149.291773 68.609156)
1011,110659,68.609148,-149.291765,0.5224,POINT (-149.291765 68.609148)
1012,110660,68.609126,-149.29175,0.5606,POINT (-149.29175 68.609126)
1013,110661,68.60910600000001,-149.291753,0.488,POINT (-149.291753 68.60910600000001)
1014,110662,68.609101,-149.29175,0.494,POINT (-149.29175 68.609101)
1015,110663,68.609088,-149.291756,0.5573,POINT (-149.291756 68.609088)
1016,110664,68.609073,-149.29175,0.5311,POINT (-149.29175 68.609073)
1017,110665,68.609065,-149.291743,0.5584,POINT (-149.291743 68.609065)
1018,110666,68.60905100000001,-149.291746,0.5033,POINT (-149.291746 68.60905100000001)
1019,110667,68.609038,-149.29173600000001,0.5186,POINT (-149.291736 68.609038)
1020,110668,68.609031,-149.29173,0.4052,POINT (-149.29173 68.609031)
1021,110669,68.609016,-149.291731,0.3932,POINT (-149.291731 68.609016)
1022,110670,68.60901,-149.29173500000002,0.3997,POINT (-149.291735 68.60901)
1023,110671,68.608993,-149.291726,0.5071,POINT (-149.291726 68.608993)
1024,110672,68.608986,-149.29172,0.46619999999999995,POINT (-149.29172 68.608986)
1025,110673,68.60897,-149.29171000000002,0.4946,POINT (-149.29171 68.60897)
1026,110674,68.60895500000001,-149.291708,0.4777,POINT (-149.291708 68.60895500000001)
1027,110675,68.608941,-149.29171000000002,0.4935,POINT (-149.29171 68.608941)
1028,110676,68.608933,-149.291701,0.40240000000000004,POINT (-149.291701 68.60893299999999)
1029,110677,68.60891600000001,-149.291696,0.4711,POINT (-149.291696 68.60891600000001)
1030,110678,68.608908,-149.291688,0.49079999999999996,POINT (-149.291688 68.608908)
1031,110679,68.608896,-149.291685,0.5328,POINT (-149.291685 68.608896)
1032,110680,68.608878,-149.291688,0.5611,POINT (-149.291688 68.608878)
1033,110681,68.60887,-149.291691,0.5529,POINT (-149.291691 68.60887)
1034,110682,68.608855,-149.291681,0.4815,POINT (-149.291681 68.60885500000001)
1035,110683,68.608836,-149.291678,0.5976,POINT (-149.291678 68.608836)
1036,110684,68.60883000000001,-149.291675,0.6233,POINT (-149.291675 68.60883000000001)
1037,110685,68.608816,-149.291681,0.39640000000000003,POINT (-149.291681 68.608816)
1038,110686,68.60880999999999,-149.29168,0.38060000000000005,POINT (-149.29168 68.60880999999999)
1039,110687,68.608795,-149.291683,0.4068,POINT (-149.291683 68.608795)
1040,110688,68.608783,-149.29169,0.42369999999999997,POINT (-149.29169 68.608783)
1041,110689,68.60876999999999,-149.291686,0.5539999999999999,POINT (-149.291686 68.60876999999999)
1042,110690,68.608755,-149.29169,0.6711999,POINT (-149.29169 68.608755)
1043,110691,68.60874,-149.291691,0.7311999,POINT (-149.291691 68.60874)
1044,110692,68.608735,-149.291701,0.6722999000000001,POINT (-149.291701 68.608735)
1045,610029,68.617113,-149.32349,0.2718,POINT (-149.32349 68.617113)
1046,610030,68.617101,-149.323475,0.4144,POINT (-149.323475 68.61710100000001)
1047,610031,68.617078,-149.323475,0.461,POINT (-149.323475 68.61707800000001)
1048,620276,68.613445,-149.321045,0.6814,POINT (-149.321045 68.613445)
1049,990001,68.62201800000001,-149.29695,0.00012,POINT (-149.29695 68.62201800000001)
1050,990002,68.62203000000001,-149.296948,1.199,POINT (-149.296948 68.62203000000001)
1051,650001,68.62195,-149.296825,0.4328,POINT (-149.296825 68.62195)
1052,650002,68.621941,-149.296818,0.3357,POINT (-149.296818 68.62194100000001)
1053,650003,68.621931,-149.29683300000002,0.3312,POINT (-149.296833 68.621931)
1054,650004,68.62191,-149.296891,0.4075,POINT (-149.296891 68.62191)
1055,650005,68.621893,-149.296921,0.4653,POINT (-149.296921 68.621893)
1056,650006,68.621873,-149.296921,0.3458,POINT (-149.296921 68.62187299999999)
1057,650007,68.621851,-149.296943,0.4311,POINT (-149.296943 68.62185100000001)
1058,650008,68.621833,-149.296978,0.4524,POINT (-149.296978 68.621833)
1059,650009,68.621825,-149.296956,0.40979999999999994,POINT (-149.296956 68.621825)
1060,650010,68.621813,-149.296953,0.3222,POINT (-149.296953 68.621813)
1061,650011,68.62179300000001,-149.296976,0.3211,POINT (-149.296976 68.62179300000001)
1062,650012,68.621773,-149.297001,0.00012,POINT (-149.297001 68.621773)
1063,650013,68.621751,-149.296986,0.19039999999999999,POINT (-149.296986 68.621751)
1064,650014,68.62173299999999,-149.297008,0.00573,POINT (-149.297008 68.62173299999999)
1065,650015,68.62171,-149.29705,0.33340000000000003,POINT (-149.29705 68.62170999999999)
1066,650016,68.621688,-149.297056,0.4064,POINT (-149.297056 68.62168800000001)
1067,650017,68.62167,-149.297065,0.5545,POINT (-149.297065 68.62166999999999)
1068,650018,68.621643,-149.297093,0.5108,POINT (-149.297093 68.62164300000001)
1069,650019,68.621625,-149.297101,0.46140000000000003,POINT (-149.297101 68.62162499999999)
1070,650020,68.62160300000001,-149.297106,0.4648,POINT (-149.297106 68.62160300000001)
1071,650021,68.621588,-149.297138,0.3795,POINT (-149.297138 68.621588)
1072,650022,68.62156800000001,-149.297181,0.2807,POINT (-149.297181 68.62156800000001)
1073,650023,68.621548,-149.297175,0.39520000000000005,POINT (-149.297175 68.621548)
1074,650024,68.621543,-149.297166,0.2588,POINT (-149.297166 68.621543)
1075,650025,68.62151999999999,-149.297203,0.43329999999999996,POINT (-149.297203 68.62151999999999)
1076,650026,68.62150600000001,-149.29720600000002,0.4114,POINT (-149.297206 68.62150600000001)
1077,650027,68.621491,-149.29719599999999,0.33340000000000003,POINT (-149.297196 68.62149100000001)
1078,650028,68.62147,-149.297228,0.31379999999999997,POINT (-149.297228 68.62147)
1079,650029,68.62145799999999,-149.297246,0.15839999999999999,POINT (-149.297246 68.62145799999999)
1080,650030,68.621438,-149.29724,0.3065,POINT (-149.29724 68.621438)
1081,650031,68.621418,-149.297248,0.35359999999999997,POINT (-149.297248 68.62141800000001)
1082,650032,68.621403,-149.29728,0.35479999999999995,POINT (-149.29728 68.621403)
1083,650033,68.621376,-149.29726499999998,0.4535,POINT (-149.297265 68.621376)
1084,650034,68.62136,-149.29728300000002,0.5405,POINT (-149.297283 68.62136)
1085,650035,68.621341,-149.29731,0.4064,POINT (-149.29731 68.621341)
1086,650036,68.621321,-149.297328,0.3654,POINT (-149.297328 68.62132099999999)
1087,650037,68.621303,-149.29731999999998,0.4878,POINT (-149.29732 68.621303)
1088,650038,68.62128299999999,-149.297346,0.3059,POINT (-149.297346 68.62128299999999)
1089,650039,68.621255,-149.29735300000002,0.35200000000000004,POINT (-149.297353 68.621255)
1090,650040,68.621243,-149.297338,0.109,POINT (-149.297338 68.62124300000001)
1091,650041,68.621215,-149.297398,0.4036,POINT (-149.297398 68.62121500000001)
1092,650042,68.62120300000001,-149.29740800000002,0.3671,POINT (-149.297408 68.62120300000001)
1093,650043,68.621176,-149.297415,0.5091,POINT (-149.297415 68.62117600000001)
1094,650044,68.621158,-149.297456,0.4558,POINT (-149.297456 68.62115799999999)
1095,650045,68.62114100000001,-149.29748999999998,0.44789999999999996,POINT (-149.29749 68.62114100000001)
1096,650046,68.621115,-149.29746799999998,0.3301,POINT (-149.297468 68.621115)
1097,650047,68.62109,-149.29748600000002,0.47600000000000003,POINT (-149.297486 68.62109)
1098,650048,68.621088,-149.297503,0.1746,POINT (-149.297503 68.621088)
1099,650049,68.62106800000001,-149.29749099999998,0.41200000000000003,POINT (-149.297491 68.62106800000001)
1100,650050,68.62105,-149.297526,0.2852,POINT (-149.297526 68.62105)
1101,650051,68.621031,-149.297551,0.2583,POINT (-149.297551 68.621031)
1102,650052,68.621011,-149.297553,0.34130000000000005,POINT (-149.297553 68.621011)
1103,650053,68.620998,-149.297573,0.3873,POINT (-149.297573 68.620998)
1104,650054,68.620983,-149.297603,0.2852,POINT (-149.297603 68.620983)
1105,650055,68.620968,-149.2976,0.34020000000000006,POINT (-149.2976 68.620968)
1106,650056,68.620948,-149.297625,0.4446,POINT (-149.297625 68.620948)
1107,650057,68.619215,-149.296401,0.2773,POINT (-149.296401 68.619215)
1108,650058,68.61920500000001,-149.296391,0.444,POINT (-149.296391 68.61920500000001)
1109,650059,68.61919300000001,-149.296386,0.5186,POINT (-149.296386 68.61919300000001)
1110,650060,68.619168,-149.296375,0.4322,POINT (-149.296375 68.619168)
1111,650061,68.619148,-149.296358,0.43329999999999996,POINT (-149.296358 68.619148)
1112,650062,68.619123,-149.296353,0.46590000000000004,POINT (-149.296353 68.619123)
1113,650063,68.61910300000001,-149.29635,0.35590000000000005,POINT (-149.29635 68.61910300000001)
1114,650064,68.619085,-149.29632800000002,0.30260000000000004,POINT (-149.296328 68.619085)
1115,650065,68.619056,-149.296315,0.4401,POINT (-149.296315 68.619056)
1116,650066,68.619028,-149.296311,0.4446,POINT (-149.296311 68.619028)
1117,650067,68.61901,-149.29628799999998,0.4081,POINT (-149.296288 68.61901)
1118,650068,68.618996,-149.29626499999998,0.2571,POINT (-149.296265 68.618996)
1119,650069,68.61898000000001,-149.29627,0.3626,POINT (-149.29627 68.61898000000001)
1120,650070,68.618953,-149.29626299999998,0.3177,POINT (-149.296263 68.618953)
1121,650071,68.618926,-149.296243,0.375,POINT (-149.296243 68.618926)
1122,650072,68.61890600000001,-149.296248,0.3256,POINT (-149.296248 68.61890600000001)
1123,650073,68.61889599999999,-149.296243,0.5035000000000001,POINT (-149.296243 68.61889599999999)
1124,650074,68.61887,-149.296203,0.45020000000000004,POINT (-149.296203 68.61887)
1125,650075,68.61885600000001,-149.296215,0.3447,POINT (-149.296215 68.61885600000001)
1126,650076,68.618833,-149.296226,0.426,POINT (-149.296226 68.618833)
1127,650077,68.618806,-149.296211,0.3761,POINT (-149.296211 68.61880600000001)
1128,650078,68.61879300000001,-149.296225,0.3615,POINT (-149.296225 68.61879300000001)
1129,650079,68.61876600000001,-149.29625,0.47600000000000003,POINT (-149.29625 68.61876600000001)
1130,650080,68.618753,-149.296233,0.4457,POINT (-149.296233 68.618753)
1131,650081,68.61873100000001,-149.296245,0.43670000000000003,POINT (-149.296245 68.61873100000001)
1132,650082,68.61871,-149.296266,0.4322,POINT (-149.296266 68.61870999999999)
1133,650083,68.618686,-149.29625,0.5214,POINT (-149.29625 68.618686)
1134,650084,68.61867099999999,-149.296251,0.5523,POINT (-149.296251 68.61867099999999)
1135,650085,68.618656,-149.29625,0.2964,POINT (-149.29625 68.618656)
1136,650086,68.618638,-149.296246,0.44170000000000004,POINT (-149.296246 68.618638)
1137,650087,68.618608,-149.29626000000002,0.6376,POINT (-149.29626 68.61860799999999)
1138,650088,68.61858000000001,-149.296248,0.6174000000000001,POINT (-149.296248 68.61858000000001)
1139,650089,68.618563,-149.296246,0.5153,POINT (-149.296246 68.61856299999999)
1140,650090,68.618538,-149.296256,0.6443000000000001,POINT (-149.296256 68.618538)
1141,650091,68.61851999999999,-149.296231,0.5557,POINT (-149.296231 68.61851999999999)
1142,650092,68.618503,-149.29623999999998,0.4395,POINT (-149.29624 68.618503)
1143,650093,68.618488,-149.296235,0.4378,POINT (-149.296235 68.618488)
1144,650094,68.61846800000001,-149.296201,0.4939,POINT (-149.296201 68.61846800000001)
1145,650095,68.618433,-149.296216,0.4457,POINT (-149.296216 68.618433)
1146,650096,68.618413,-149.296198,0.39289999999999997,POINT (-149.296198 68.618413)
1147,650097,68.618391,-149.296173,0.3239,POINT (-149.296173 68.618391)
1148,650098,68.618375,-149.296171,0.3632,POINT (-149.296171 68.618375)
1149,650099,68.618358,-149.296151,0.3194,POINT (-149.296151 68.618358)
1150,650100,68.61834300000001,-149.296125,0.38789999999999997,POINT (-149.296125 68.61834300000001)
1151,650101,68.618323,-149.29613999999998,0.4075,POINT (-149.29614 68.618323)
1152,650102,68.61829499999999,-149.296128,0.45130000000000003,POINT (-149.296128 68.61829499999999)
1153,650103,68.61827,-149.29617,0.5843,POINT (-149.29617 68.61827)
1154,650104,68.618266,-149.29615,0.4535,POINT (-149.29615 68.61826600000001)
1155,650105,68.618241,-149.29615800000002,0.6466,POINT (-149.296158 68.618241)
1156,650106,68.618223,-149.296131,0.6746,POINT (-149.296131 68.618223)
1157,650107,68.618208,-149.296131,0.6522,POINT (-149.296131 68.618208)
1158,650108,68.61819100000001,-149.29611599999998,0.7306999999999999,POINT (-149.296116 68.61819100000001)
1159,650109,68.618178,-149.296118,0.7043999000000001,POINT (-149.296118 68.618178)
1160,650110,68.616745,-149.29561999999999,0.6701,POINT (-149.29562 68.61674499999999)
1161,650111,68.616725,-149.295606,0.6331,POINT (-149.295606 68.616725)
1162,650112,68.616711,-149.295601,0.6275,POINT (-149.295601 68.616711)
1163,650113,68.61670500000001,-149.2956,0.5158,POINT (-149.2956 68.61670500000001)
