,UTM_E,UTM_N,Depth_m,geometry
805,405929,7612810.0,0.843,POINT (405929 7612810)
806,405929,7612810.0,0.8240000000000001,POINT (405929 7612810)
807,405930,7612810.0,0.851,POINT (405930 7612810)
808,405930,7612800.0,0.8390000000000001,POINT (405930 7612800)
809,405932,7612800.0,0.7606,POINT (405932 7612800)
810,405932,7612800.0,0.7673000000000001,POINT (405932 7612800)
811,405932,7612800.0,0.7739,POINT (405932 7612800)
812,405933,7612800.0,0.7589,POINT (405933 7612800)
813,405934,7612810.0,0.7067,POINT (405934 7612810)
814,405934,7612800.0,0.6468,POINT (405934 7612800)
815,405935,7612800.0,0.6651,POINT (405935 7612800)
816,405935,7612800.0,0.7129000000000001,POINT (405935 7612800)
817,405936,7612800.0,0.6934,POINT (405936 7612800)
818,405937,7612800.0,0.7112,POINT (405937 7612800)
819,405937,7612800.0,0.659,POINT (405937 7612800)
820,405936,7612800.0,0.6707,POINT (405936 7612800)
821,405937,7612800.0,0.6768000000000001,POINT (405937 7612800)
822,405937,7612800.0,0.7512000000000001,POINT (405937 7612800)
823,405937,7612800.0,0.7589,POINT (405937 7612800)
824,405937,7612800.0,0.7339,POINT (405937 7612800)
825,405938,7612800.0,0.7223,POINT (405938 7612800)
826,405938,7612800.0,0.7395,POINT (405938 7612800)
827,405938,7612800.0,0.7667,POINT (405938 7612800)
828,405939,7612800.0,0.7312000000000001,POINT (405939 7612800)
829,405939,7612800.0,0.7478,POINT (405939 7612800)
830,405939,7612800.0,0.7373000000000001,POINT (405939 7612800)
831,405939,7612800.0,0.7067,POINT (405939 7612800)
832,405938,7612790.0,0.6962,POINT (405938 7612790)
833,405939,7612790.0,0.7717,POINT (405939 7612790)
834,405938,7612790.0,0.639,POINT (405938 7612790)
835,405938,7612790.0,0.7406,POINT (405938 7612790)
836,405937,7612790.0,0.7467,POINT (405937 7612790)
837,405936,7612790.0,0.7967,POINT (405936 7612790)
838,405936,7612790.0,0.6906,POINT (405936 7612790)
839,405936,7612790.0,0.6596,POINT (405936 7612790)
840,405936,7612790.0,0.6412,POINT (405936 7612790)
841,405936,7612790.0,0.5424,POINT (405936 7612790)
842,405935,7612790.0,0.6113000000000001,POINT (405935 7612790)
843,405935,7612790.0,0.5679,POINT (405935 7612790)
