,LongitudeDDDDD,LatitudeDDDDD,DepthCm,UTM_E,UTM_N,Depth_m,geometry
5275,-149.314,68.6125,63.58,405825.33,7612921.0,0.6358,POINT (405825.33 7612921)
5276,-149.314,68.6125,66.5,405825.84,7612921.9,0.665,POINT (405825.84 7612921.9)
5277,-149.314,68.6125,59.98,405826.47,7612922.4,0.5998,POINT (405826.47 7612922.4)
5278,-149.314,68.6125,61.39,405827.81,7612923.9,0.6139,POINT (405827.81 7612923.9)
5279,-149.314,68.6125,63.41,405828.51,7612924.2,0.6341,POINT (405828.51 7612924.2)
5280,-149.314,68.6125,64.47,405829.07,7612925.0,0.6446999999999999,POINT (405829.07 7612925)
5281,-149.314,68.6125,67.23,405830.24,7612927.1,0.6723,POINT (405830.24 7612927.1)
5282,-149.314,68.6125,63.74,405831.53,7612927.1,0.6374,POINT (405831.53 7612927.1)
5283,-149.314,68.6125,58.58,405831.2,7612927.3,0.5858,POINT (405831.2 7612927.3)
5284,-149.314,68.6125,61.05,405831.97,7612928.0,0.6104999999999999,POINT (405831.97 7612928)
5285,-149.314,68.6125,63.46,405832.81,7612928.5,0.6346,POINT (405832.81 7612928.5)
5286,-149.314,68.6125,58.75,405833.25,7612929.4,0.5875,POINT (405833.25 7612929.4)
5287,-149.314,68.6126,70.99,405834.75,7612931.4,0.7099,POINT (405834.75 7612931.4)
5288,-149.314,68.6126,56.62,405835.45,7612932.0,0.5661999999999999,POINT (405835.45 7612932)
5289,-149.314,68.6126,55.66,405835.82,7612932.9,0.5566,POINT (405835.82 7612932.9)
5290,-149.314,68.6126,50.27,405836.68,7612934.0,0.5027,POINT (405836.68 7612934)
5291,-149.314,68.6126,50.44,405837.94,7612935.0,0.5044,POINT (405837.94 7612935)
5292,-149.314,68.6126,61.84,405838.38,7612935.9,0.6184000000000001,POINT (405838.38 7612935.9)
5293,-149.314,68.6126,54.65,405838.89,7612936.9,0.5465,POINT (405838.89 7612936.9)
5294,-149.314,68.6126,54.48,405839.62,7612938.1,0.5448,POINT (405839.62 7612938.1)
5295,-149.314,68.6126,60.21,405840.5,7612938.3,0.6021,POINT (405840.5 7612938.3)
5296,-149.314,68.6126,47.02,405841.29,7612939.2,0.4702,POINT (405841.29 7612939.2)
5297,-149.314,68.6126,47.8,405841.95,7612940.5,0.478,POINT (405841.95 7612940.5)
5298,-149.314,68.6126,47.36,405843.13,7612941.2,0.4736,POINT (405843.13 7612941.2)
5299,-149.314,68.6127,42.75,405843.88,7612941.5,0.4275,POINT (405843.88 7612941.5)
5300,-149.314,68.6127,39.78,405843.98,7612942.2,0.3978,POINT (405843.98 7612942.2)
5301,-149.314,68.6127,47.97,405844.37,7612943.7,0.4797,POINT (405844.37 7612943.7)
5302,-149.314,68.6127,44.77,405845.02,7612944.6,0.44770000000000004,POINT (405845.02 7612944.6)
5303,-149.314,68.6127,45.62,405845.94,7612945.5,0.4562,POINT (405845.94 7612945.5)
5304,-149.314,68.6127,62.51,405846.56,7612945.9,0.6251,POINT (405846.56 7612945.9)
5305,-149.314,68.6127,62.85,405847.12,7612946.4,0.6285000000000001,POINT (405847.12 7612946.4)
5306,-149.314,68.6127,62.17,405848.03,7612947.1,0.6217,POINT (405848.03 7612947.1)
5307,-149.314,68.6127,67.45,405848.61,7612948.0,0.6745,POINT (405848.61 7612948)
5308,-149.314,68.6127,59.48,405849.11,7612948.6,0.5948,POINT (405849.11 7612948.6)
5309,-149.314,68.6127,41.35,405849.79,7612948.7,0.41350000000000003,POINT (405849.79 7612948.7)
5310,-149.314,68.6127,51.96,405851.17,7612949.4,0.5196000000000001,POINT (405851.17 7612949.4)
5311,-149.314,68.6127,55.94,405852.0,7612949.8,0.5594,POINT (405852 7612949.8)
5312,-149.314,68.6127,42.64,405851.63,7612950.7,0.4264,POINT (405851.63 7612950.7)
5313,-149.314,68.6127,34.39,405853.14,7612951.2,0.3439,POINT (405853.14 7612951.2)
5314,-149.314,68.6128,43.93,405853.8,7612952.3,0.4393,POINT (405853.8 7612952.3)
5315,-149.314,68.6128,31.19,405854.1,7612953.2,0.3119,POINT (405854.1 7612953.2)
5316,-149.314,68.6128,34.05,405854.66,7612953.7,0.34049999999999997,POINT (405854.66 7612953.7)
5317,-149.314,68.6128,42.02,405855.89,7612953.9,0.4202,POINT (405855.89 7612953.9)
5318,-149.314,68.6128,61.61,405856.73,7612954.4,0.6161,POINT (405856.73 7612954.4)
5319,-149.314,68.6128,59.14,405856.85,7612955.9,0.5914,POINT (405856.85 7612955.9)
5320,-149.314,68.6128,65.37,405857.9,7612956.8,0.6537000000000001,POINT (405857.9 7612956.8)
5321,-149.314,68.6128,55.77,405858.97,7612958.2,0.5577000000000001,POINT (405858.97 7612958.2)
5322,-149.314,68.6128,69.47,405858.87,7612959.0,0.6947,POINT (405858.87 7612959)
5323,-149.314,68.6128,57.96,405859.35,7612959.1,0.5796,POINT (405859.35 7612959.1)
5324,-149.314,68.6128,46.46,405860.39,7612959.7,0.4646,POINT (405860.39 7612959.7)
5325,-149.314,68.6128,61.5,405861.48,7612960.0,0.615,POINT (405861.48 7612960)
5326,-149.314,68.6128,59.59,405862.12,7612960.7,0.5959,POINT (405862.12 7612960.7)
5327,-149.314,68.6128,65.48,405862.75,7612961.3,0.6548,POINT (405862.75 7612961.3)
5328,-149.314,68.6128,62.85,405863.61,7612962.3,0.6285000000000001,POINT (405863.61 7612962.3)
5329,-149.314,68.6128,61.56,405864.11,7612963.1,0.6156,POINT (405864.11 7612963.1)
5330,-149.314,68.6129,53.98,405865.19,7612964.7,0.5398,POINT (405865.19 7612964.7)
5331,-149.314,68.6129,64.76,405865.59,7612964.5,0.6476000000000001,POINT (405865.59 7612964.5)
5332,-149.314,68.6129,65.09,405866.42,7612965.0,0.6509,POINT (405866.42 7612965)
5333,-149.313,68.6129,55.66,405867.37,7612966.7,0.5566,POINT (405867.37 7612966.7)
5334,-149.313,68.6129,60.55,405867.19,7612967.2,0.6054999999999999,POINT (405867.19 7612967.2)
5335,-149.313,68.6129,59.37,405867.6,7612967.4,0.5937,POINT (405867.6 7612967.4)
5336,-149.313,68.6129,45.39,405868.96,7612967.3,0.4539,POINT (405868.96 7612967.3)
5337,-149.313,68.6129,62.85,405869.12,7612968.1,0.6285000000000001,POINT (405869.12 7612968.1)
5338,-149.313,68.6129,58.47,405869.82,7612968.8,0.5847,POINT (405869.82 7612968.8)
5339,-149.313,68.6129,49.43,405870.86,7612969.3,0.4943,POINT (405870.86 7612969.3)
5340,-149.313,68.6129,56.11,405871.49,7612969.9,0.5611,POINT (405871.49 7612969.9)
5341,-149.313,68.6129,57.01,405872.77,7612971.3,0.5700999999999999,POINT (405872.77 7612971.3)
5342,-149.313,68.6129,54.43,405873.33,7612971.8,0.5443,POINT (405873.33 7612971.8)
5343,-149.313,68.6129,55.55,405873.82,7612972.2,0.5555,POINT (405873.82 7612972.2)
5344,-149.313,68.6129,63.74,405875.0,7612972.9,0.6374,POINT (405875 7612972.9)
5345,-149.313,68.613,56.28,405875.45,7612974.0,0.5628,POINT (405875.45 7612974)
5346,-149.313,68.613,60.83,405876.41,7612974.3,0.6083,POINT (405876.41 7612974.3)
5347,-149.313,68.613,59.82,405877.1,7612974.7,0.5982,POINT (405877.1 7612974.7)
5348,-149.313,68.613,65.09,405877.96,7612975.7,0.6509,POINT (405877.96 7612975.7)
5349,-149.313,68.613,58.58,405878.76,7612977.2,0.5858,POINT (405878.76 7612977.2)
5350,-149.313,68.613,67.67,405879.75,7612978.1,0.6767,POINT (405879.75 7612978.1)
5351,-149.313,68.613,49.38,405880.37,7612978.4,0.4938,POINT (405880.37 7612978.4)
5352,-149.313,68.613,53.19,405881.08,7612979.2,0.5318999999999999,POINT (405881.08 7612979.2)
5353,-149.313,68.613,63.13,405882.18,7612981.4,0.6313,POINT (405882.18 7612981.4)
5354,-149.313,68.613,58.97,405883.85,7612982.6,0.5897,POINT (405883.85 7612982.6)
5355,-149.313,68.613,49.1,405884.46,7612982.6,0.491,POINT (405884.46 7612982.6)
5356,-149.313,68.613,51.68,405885.05,7612983.8,0.5168,POINT (405885.05 7612983.8)
5357,-149.313,68.6131,57.18,405885.44,7612985.1,0.5718,POINT (405885.44 7612985.1)
5358,-149.313,68.6131,72.39,405886.02,7612986.0,0.7239,POINT (405886.02 7612986)
5359,-149.313,68.6131,62.79,405886.12,7612987.0,0.6279,POINT (405886.12 7612987)
5360,-149.313,68.6131,59.54,405887.35,7612987.3,0.5954,POINT (405887.35 7612987.3)
5361,-149.313,68.6131,54.43,405888.05,7612987.8,0.5443,POINT (405888.05 7612987.8)
5362,-149.313,68.6131,56.28,405890.02,7612989.6,0.5628,POINT (405890.02 7612989.6)
5363,-149.313,68.6131,42.92,405891.66,7612991.6,0.4292,POINT (405891.66 7612991.6)
5364,-149.313,68.6131,58.24,405892.02,7612992.3,0.5824,POINT (405892.02 7612992.3)
5365,-149.313,68.6131,60.99,405893.33,7612992.6,0.6099,POINT (405893.33 7612992.6)
5366,-149.313,68.6131,57.35,405893.39,7612994.3,0.5735,POINT (405893.39 7612994.3)
5367,-149.313,68.6131,52.69,405894.7,7612994.8,0.5268999999999999,POINT (405894.7 7612994.8)
5368,-149.313,68.6132,50.39,405895.68,7612995.7,0.5039,POINT (405895.68 7612995.7)
5369,-149.313,68.6132,58.58,405896.9,7612997.5,0.5858,POINT (405896.9 7612997.5)
5370,-149.313,68.6132,49.15,405898.2,7612997.7,0.4915,POINT (405898.2 7612997.7)
5371,-149.313,68.6132,51.4,405898.72,7612999.0,0.514,POINT (405898.72 7612999)
5372,-149.313,68.6132,57.35,405899.57,7612999.9,0.5735,POINT (405899.57 7612999.9)
5373,-149.313,68.6132,61.33,405900.93,7613000.0,0.6133,POINT (405900.93 7613000)
5374,-149.313,68.6132,61.72,405900.37,7613001.3,0.6172,POINT (405900.37 7613001.3)
5375,-149.313,68.6132,56.67,405901.47,7613001.6,0.5667,POINT (405901.47 7613001.6)
5376,-149.313,68.6132,63.74,405902.12,7613002.5,0.6374,POINT (405902.12 7613002.5)
5377,-149.313,68.6132,49.99,405902.41,7613003.1,0.4999,POINT (405902.41 7613003.1)
5378,-149.313,68.6132,44.77,405903.6,7613004.2,0.44770000000000004,POINT (405903.6 7613004.2)
5379,-149.313,68.6132,49.88,405904.25,7613005.1,0.4988,POINT (405904.25 7613005.1)
5380,-149.313,68.6132,46.85,405904.94,7613005.4,0.4685,POINT (405904.94 7613005.4)
5381,-149.313,68.6132,48.42,405905.85,7613006.1,0.4842,POINT (405905.85 7613006.1)
5382,-149.313,68.6133,50.78,405906.77,7613007.0,0.5078,POINT (405906.77 7613007)
5383,-149.313,68.6133,55.72,405907.59,7613007.4,0.5572,POINT (405907.59 7613007.4)
5384,-149.313,68.6133,66.05,405908.22,7613007.7,0.6605,POINT (405908.22 7613007.7)
5385,-149.313,68.6133,53.81,405908.64,7613008.1,0.5381,POINT (405908.64 7613008.1)
5386,-149.312,68.6133,44.44,405910.04,7613009.3,0.44439999999999996,POINT (405910.04 7613009.3)
5387,-149.312,68.6133,43.93,405910.25,7613009.5,0.4393,POINT (405910.25 7613009.5)
5388,-149.312,68.6133,46.4,405910.8,7613009.7,0.46399999999999997,POINT (405910.8 7613009.7)
5389,-149.312,68.6133,47.8,405910.91,7613010.8,0.478,POINT (405910.91 7613010.8)
5390,-149.312,68.6133,61.61,405911.91,7613012.0,0.6161,POINT (405911.91 7613012)
5391,-149.312,68.6133,55.21,405912.62,7613012.9,0.5521,POINT (405912.62 7613012.9)
5392,-149.312,68.6133,51.85,405914.07,7613013.6,0.5185,POINT (405914.07 7613013.6)
5393,-149.312,68.6133,41.52,405914.11,7613014.7,0.4152,POINT (405914.11 7613014.7)
5394,-149.312,68.6133,48.59,405915.08,7613015.3,0.48590000000000005,POINT (405915.08 7613015.3)
5395,-149.312,68.6133,49.04,405915.64,7613015.6,0.4904,POINT (405915.64 7613015.6)
5396,-149.312,68.6133,66.05,405916.9,7613016.7,0.6605,POINT (405916.9 7613016.7)
5397,-149.312,68.6134,62.51,405917.7,7613018.1,0.6251,POINT (405917.7 7613018.1)
5398,-149.312,68.6134,61.61,405918.01,7613018.9,0.6161,POINT (405918.01 7613018.9)
5399,-149.312,68.6134,75.64,405919.88,7613020.1,0.7564,POINT (405919.88 7613020.1)
5400,-149.312,68.6134,59.37,405920.38,7613020.6,0.5937,POINT (405920.38 7613020.6)
5401,-149.312,68.6134,64.14,405920.89,7613021.6,0.6414,POINT (405920.89 7613021.6)
5402,-149.312,68.6134,61.05,405921.27,7613022.8,0.6104999999999999,POINT (405921.27 7613022.8)
5403,-149.312,68.6134,61.84,405922.66,7613023.5,0.6184000000000001,POINT (405922.66 7613023.5)
5404,-149.312,68.6134,65.88,405923.52,7613024.6,0.6587999999999999,POINT (405923.52 7613024.6)
5405,-149.312,68.6134,64.14,405923.68,7613025.4,0.6414,POINT (405923.68 7613025.4)
5406,-149.312,68.6134,68.63,405924.43,7613025.5,0.6862999999999999,POINT (405924.43 7613025.5)
5407,-149.312,68.6134,57.74,405925.33,7613026.0,0.5774,POINT (405925.33 7613026)
5408,-149.312,68.6134,59.25,405926.17,7613026.8,0.5925,POINT (405926.17 7613026.8)
5409,-149.312,68.6135,62.23,405926.62,7613027.7,0.6223,POINT (405926.62 7613027.7)
5410,-149.312,68.6135,59.2,405927.17,7613028.0,0.5920000000000001,POINT (405927.17 7613028)
5411,-149.312,68.6135,52.52,405927.75,7613028.9,0.5252,POINT (405927.75 7613028.9)
5412,-149.312,68.6135,44.83,405928.32,7613029.6,0.4483,POINT (405928.32 7613029.6)
5413,-149.312,68.6135,45.22,405929.43,7613030.2,0.4522,POINT (405929.43 7613030.2)
5414,-149.312,68.6135,62.29,405930.27,7613031.1,0.6229,POINT (405930.27 7613031.1)
5415,-149.312,68.6135,55.66,405931.09,7613031.2,0.5566,POINT (405931.09 7613031.2)
5416,-149.312,68.6135,54.09,405932.02,7613032.3,0.5409,POINT (405932.02 7613032.3)
5417,-149.312,68.6135,58.81,405933.49,7613033.7,0.5881000000000001,POINT (405933.49 7613033.7)
5418,-149.312,68.6135,55.77,405934.07,7613034.5,0.5577000000000001,POINT (405934.07 7613034.5)
5419,-149.312,68.6135,62.34,405934.67,7613034.2,0.6234000000000001,POINT (405934.67 7613034.2)
5420,-149.312,68.6135,47.24,405935.14,7613035.9,0.47240000000000004,POINT (405935.14 7613035.9)
5421,-149.312,68.6135,56.78,405936.44,7613036.2,0.5678,POINT (405936.44 7613036.2)
5422,-149.312,68.6135,72.05,405936.92,7613036.2,0.7204999999999999,POINT (405936.92 7613036.2)
5423,-149.312,68.6135,57.91,405937.57,7613037.5,0.5791,POINT (405937.57 7613037.5)
5424,-149.312,68.6135,51.56,405938.34,7613038.0,0.5156000000000001,POINT (405938.34 7613038)
5425,-149.312,68.6136,49.71,405939.33,7613039.1,0.4971,POINT (405939.33 7613039.1)
5426,-149.312,68.6136,49.77,405939.67,7613039.1,0.49770000000000003,POINT (405939.67 7613039.1)
5427,-149.312,68.6136,46.96,405939.56,7613039.6,0.4696,POINT (405939.56 7613039.6)
5428,-149.312,68.6136,63.58,405940.88,7613040.7,0.6358,POINT (405940.88 7613040.7)
5429,-149.312,68.6136,51.68,405941.79,7613041.4,0.5168,POINT (405941.79 7613041.4)
5430,-149.312,68.6136,54.71,405942.26,7613041.2,0.5471,POINT (405942.26 7613041.2)
5431,-149.312,68.6136,43.87,405943.12,7613042.3,0.4387,POINT (405943.12 7613042.3)
5432,-149.312,68.6136,42.42,405943.89,7613043.0,0.4242,POINT (405943.89 7613043)
5433,-149.312,68.6136,47.24,405944.46,7613043.7,0.47240000000000004,POINT (405944.46 7613043.7)
5434,-149.312,68.6136,42.02,405945.57,7613044.2,0.4202,POINT (405945.57 7613044.2)
5435,-149.312,68.6136,43.15,405946.55,7613045.1,0.4315,POINT (405946.55 7613045.1)
5436,-149.312,68.6136,31.41,405947.0,7613046.2,0.3141,POINT (405947 7613046.2)
5437,-149.312,68.6136,31.86,405947.69,7613046.6,0.3186,POINT (405947.69 7613046.6)
5438,-149.312,68.6136,38.15,405948.61,7613047.5,0.3815,POINT (405948.61 7613047.5)
5439,-149.312,68.6136,47.69,405948.97,7613048.2,0.4769,POINT (405948.97 7613048.2)
5440,-149.312,68.6136,35.51,405949.8,7613048.6,0.35509999999999997,POINT (405949.8 7613048.6)
5441,-149.312,68.6137,38.32,405950.74,7613050.0,0.3832,POINT (405950.74 7613050)
5442,-149.312,68.6137,48.93,405950.99,7613051.1,0.4893,POINT (405950.99 7613051.1)
5443,-149.311,68.6137,39.95,405951.88,7613051.6,0.3995,POINT (405951.88 7613051.6)
5444,-149.311,68.6137,41.18,405953.26,7613052.0,0.4118,POINT (405953.26 7613052)
5445,-149.311,68.6137,31.36,405953.69,7613052.7,0.3136,POINT (405953.69 7613052.7)
5446,-149.311,68.6137,32.26,405955.53,7613054.7,0.3226,POINT (405955.53 7613054.7)
5447,-149.311,68.6137,38.82,405955.54,7613055.0,0.3882,POINT (405955.54 7613055)
5448,-149.311,68.6137,43.87,405955.9,7613055.6,0.4387,POINT (405955.9 7613055.6)
5449,-149.311,68.6137,26.98,405956.77,7613057.0,0.2698,POINT (405956.77 7613057)
5450,-149.311,68.6137,42.25,405957.28,7613057.8,0.4225,POINT (405957.28 7613057.8)
5451,-149.311,68.6137,45.11,405957.5,7613058.3,0.4511,POINT (405957.5 7613058.3)
5452,-149.311,68.6137,49.04,405958.05,7613058.7,0.4904,POINT (405958.05 7613058.7)
5453,-149.311,68.6137,45.17,405959.5,7613059.2,0.4517,POINT (405959.5 7613059.2)
5454,-149.311,68.6138,38.21,405960.21,7613060.1,0.3821,POINT (405960.21 7613060.1)
5455,-149.311,68.6138,33.88,405960.72,7613060.8,0.33880000000000005,POINT (405960.72 7613060.8)
5456,-149.311,68.6138,41.52,405961.54,7613061.1,0.4152,POINT (405961.54 7613061.1)
5457,-149.311,68.6138,34.84,405963.01,7613062.2,0.34840000000000004,POINT (405963.01 7613062.2)
5458,-149.311,68.6138,38.6,405963.58,7613062.9,0.386,POINT (405963.58 7613062.9)
5459,-149.311,68.6138,39.95,405964.07,7613063.5,0.3995,POINT (405964.07 7613063.5)
5460,-149.311,68.6138,21.54,405965.93,7613064.1,0.21539999999999998,POINT (405965.93 7613064.1)
5461,-149.311,68.6138,25.86,405966.44,7613065.0,0.2586,POINT (405966.44 7613065)
5462,-149.311,68.6138,18.95,405967.0,7613065.4,0.1895,POINT (405967 7613065.4)
5463,-149.311,68.6138,16.37,405967.66,7613066.9,0.1637,POINT (405967.66 7613066.9)
5464,-149.311,68.6138,30.07,405967.96,7613067.6,0.3007,POINT (405967.96 7613067.6)
5465,-149.311,68.6138,34.0,405969.43,7613068.6,0.34,POINT (405969.43 7613068.6)
5466,-149.311,68.6138,28.89,405970.46,7613069.2,0.2889,POINT (405970.46 7613069.2)
5467,-149.311,68.6138,17.55,405970.91,7613070.3,0.17550000000000002,POINT (405970.91 7613070.3)
5468,-149.311,68.6139,28.33,405970.81,7613071.2,0.2833,POINT (405970.81 7613071.2)
5469,-149.311,68.6139,22.88,405971.67,7613072.3,0.2288,POINT (405971.67 7613072.3)
5470,-149.311,68.6139,24.96,405971.97,7613073.0,0.24960000000000002,POINT (405971.97 7613073)
5471,-149.311,68.6139,30.29,405972.9,7613074.5,0.3029,POINT (405972.9 7613074.5)
5472,-149.311,68.6139,26.48,405974.02,7613075.2,0.2648,POINT (405974.02 7613075.2)
5473,-149.311,68.6139,33.77,405974.04,7613075.7,0.33770000000000006,POINT (405974.04 7613075.7)
5474,-149.311,68.6139,40.17,405974.66,7613076.1,0.4017,POINT (405974.66 7613076.1)
5475,-149.311,68.6139,44.49,405975.17,7613076.8,0.4449,POINT (405975.17 7613076.8)
5476,-149.311,68.6139,35.74,405976.71,7613078.2,0.3574,POINT (405976.71 7613078.2)
5477,-149.311,68.6139,36.75,405976.98,7613078.2,0.3675,POINT (405976.98 7613078.2)
5478,-149.311,68.6139,36.52,405977.26,7613078.4,0.3652,POINT (405977.26 7613078.4)
5479,-149.311,68.6139,38.43,405977.78,7613079.5,0.3843,POINT (405977.78 7613079.5)
5480,-149.311,68.6139,27.49,405979.68,7613079.6,0.2749,POINT (405979.68 7613079.6)
5481,-149.311,68.6139,27.65,405980.6,7613080.5,0.27649999999999997,POINT (405980.6 7613080.5)
5482,-149.311,68.61399999999999,19.96,405981.24,7613081.4,0.1996,POINT (405981.24 7613081.4)
5483,-149.311,68.61399999999999,19.91,405981.89,7613082.3,0.1991,POINT (405981.89 7613082.3)
5484,-149.311,68.61399999999999,26.48,405982.44,7613082.5,0.2648,POINT (405982.44 7613082.5)
5485,-149.311,68.61399999999999,41.24,405982.84,7613082.5,0.41240000000000004,POINT (405982.84 7613082.5)
5486,-149.311,68.61399999999999,28.5,405983.31,7613083.9,0.285,POINT (405983.31 7613083.9)
5487,-149.311,68.61399999999999,26.03,405984.03,7613085.2,0.26030000000000003,POINT (405984.03 7613085.2)
5488,-149.311,68.61399999999999,28.05,405984.6,7613085.9,0.2805,POINT (405984.6 7613085.9)
5489,-149.311,68.61399999999999,24.51,405985.32,7613087.0,0.2451,POINT (405985.32 7613087)
5490,-149.311,68.61399999999999,28.94,405985.84,7613088.1,0.2894,POINT (405985.84 7613088.1)
5491,-149.311,68.61399999999999,12.89,405986.9,7613089.4,0.12890000000000001,POINT (405986.9 7613089.4)
5492,-149.311,68.61399999999999,30.24,405988.11,7613090.6,0.3024,POINT (405988.11 7613090.6)
5493,-149.311,68.61399999999999,22.83,405987.98,7613091.0,0.22829999999999998,POINT (405987.98 7613091)
5494,-149.311,68.61399999999999,30.46,405988.68,7613091.5,0.3046,POINT (405988.68 7613091.5)
5495,-149.311,68.6141,31.08,405988.78,7613092.3,0.31079999999999997,POINT (405988.78 7613092.3)
5496,-149.311,68.6141,29.73,405990.16,7613092.8,0.2973,POINT (405990.16 7613092.8)
5497,-149.311,68.6141,37.25,405990.58,7613093.1,0.3725,POINT (405990.58 7613093.1)
5498,-149.311,68.6141,35.23,405991.63,7613094.0,0.35229999999999995,POINT (405991.63 7613094)
5499,-149.311,68.6141,29.34,405992.96,7613095.1,0.2934,POINT (405992.96 7613095.1)
5500,-149.311,68.6141,33.32,405993.51,7613095.5,0.3332,POINT (405993.51 7613095.5)
5501,-149.311,68.6141,23.95,405994.01,7613096.0,0.2395,POINT (405994.01 7613096)
5502,-149.31,68.6141,38.49,405994.7,7613096.3,0.3849,POINT (405994.7 7613096.3)
5503,-149.31,68.6141,23.44,405995.08,7613097.3,0.23440000000000003,POINT (405995.08 7613097.3)
5504,-149.31,68.6141,30.52,405996.07,7613098.3,0.30519999999999997,POINT (405996.07 7613098.3)
5505,-149.31,68.6141,18.95,405996.43,7613099.1,0.1895,POINT (405996.43 7613099.1)
5506,-149.31,68.6141,34.33,405996.87,7613099.8,0.3433,POINT (405996.87 7613099.8)
5507,-149.31,68.6141,33.15,405997.83,7613100.1,0.33149999999999996,POINT (405997.83 7613100.1)
5508,-149.31,68.6141,34.67,405998.81,7613100.8,0.3467,POINT (405998.81 7613100.8)
5509,-149.31,68.6141,33.77,405999.92,7613101.5,0.33770000000000006,POINT (405999.92 7613101.5)
5510,-149.31,68.6142,41.91,406000.93,7613103.2,0.4191,POINT (406000.93 7613103.2)
5511,-149.31,68.6142,40.84,406001.56,7613103.5,0.40840000000000004,POINT (406001.56 7613103.5)
5512,-149.31,68.6142,42.64,406002.26,7613104.2,0.4264,POINT (406002.26 7613104.2)
5513,-149.31,68.6142,39.38,406003.1,7613104.8,0.39380000000000004,POINT (406003.1 7613104.8)
5514,-149.31,68.6142,28.72,406003.86,7613105.3,0.2872,POINT (406003.86 7613105.3)
5515,-149.31,68.6142,27.82,406004.75,7613105.4,0.2782,POINT (406004.75 7613105.4)
5516,-149.31,68.6142,31.81,406005.48,7613106.9,0.3181,POINT (406005.48 7613106.9)
5517,-149.31,68.6142,36.29,406007.21,7613107.8,0.3629,POINT (406007.21 7613107.8)
5518,-149.31,68.6142,40.0,406007.07,7613109.3,0.4,POINT (406007.07 7613109.3)
5519,-149.31,68.6142,42.97,406007.32,7613110.6,0.42969999999999997,POINT (406007.32 7613110.6)
