,Counter_,Depth_m,Latitude,Longitude,geometry
3078,5200123,0.689,68.60175,-149.308128,POINT (406039.0573656702 7611718.942561311)
3079,5200124,0.588,68.601745,-149.308125,POINT (406039.1585342219 7611718.38081583)
3080,5200125,0.5931,68.60173,-149.308118,POINT (406039.3806550147 7611716.698633606)
3081,5200126,0.4714,68.60172,-149.308108,POINT (406039.7457630339 7611715.569034309)
3082,5200127,0.3765,68.60171600000001,-149.30812,POINT (406039.2407244073 7611715.141628112)
3083,5200128,0.4619,68.601711,-149.30812,POINT (406039.2198153311 7611714.584463936)
3084,5200129,0.439,68.601703,-149.308115,POINT (406039.3898240331 7611713.685365763)
3085,5200130,0.3938,68.60169599999999,-149.308111,POINT (406039.5233220214 7611712.899227533)
3086,5200131,0.4005,68.601683,-149.308106,POINT (406039.6724220489 7611711.442965205)
3087,5200132,0.4334,68.601678,-149.308086,POINT (406040.4653669093 7611710.855259315)
3088,5200133,0.4044,68.60167,-149.30808100000002,POINT (406040.6353764141 7611709.956161231)
3089,5200134,0.4496,68.601663,-149.308076,POINT (406040.8095678014 7611709.168495999)
3090,5200135,0.4267,68.601656,-149.30807099999998,POINT (406040.9837593174 7611708.380830782)
3091,5200136,0.4279,68.601641,-149.308056,POINT (406041.5314248174 7611706.686432227)
3092,5200137,0.4083,68.601638,-149.30806299999998,POINT (406041.2340303826 7611706.362823158)
3093,5200138,0.4613,68.59812,-149.30698999999998,POINT (406070.1931405202 7611312.703791914)
3094,5200139,0.5328,68.598113,-149.30698600000002,POINT (406070.3266795592 7611311.917655664)
3095,5200140,0.5484,68.59810300000001,-149.306983,POINT (406070.4069805666 7611310.798747398)
3096,5200141,0.5283,68.5981,-149.306981,POINT (406070.4758400047 7611310.461395707)
3097,5200142,0.487,68.598093,-149.306985,POINT (406070.2837856445 7611309.687471912)
3098,5200143,0.5339,68.598086,-149.30698,POINT (406070.4580241705 7611308.899809113)
3099,5200144,0.4658,68.598073,-149.306983,POINT (406070.2815910582 7611307.455761604)
3100,5200145,0.554,68.598063,-149.306975,POINT (406070.5653886615 7611306.329220568)
3101,5200146,0.5149,68.59805300000001,-149.306973,POINT (406070.6049908742 7611305.211838868)
3102,5200147,0.6349,68.59804,-149.306975,POINT (406070.4692570627 7611303.766264793)
3103,5200148,0.5953,68.59803000000001,-149.306973,POINT (406070.5088593654 7611302.648883091)
3104,5200149,0.5958,68.598026,-149.306976,POINT (406070.3700428543 7611302.207731313)
3105,5200150,0.6829,68.598015,-149.306976,POINT (406070.3240668622 7611300.981969859)
3106,5200151,0.6701,68.59800600000001,-149.306975,POINT (406070.3271495101 7611299.977547569)
3107,5200152,0.6924,68.598,-149.306973,POINT (406070.3834704639 7611299.305897302)
3108,5200153,0.7309,68.59799,-149.306975,POINT (406070.2602753792 7611298.19462182)
3109,5200154,0.7359,68.597976,-149.306973,POINT (406070.2831593616 7611296.631508681)
3110,5200155,0.3425,68.59796800000001,-149.30697,POINT (406070.371820635 7611295.735466144)
3111,5200156,0.6494,68.59796300000001,-149.306973,POINT (406070.2288241881 7611295.182881513)
3112,5200157,0.6266,68.59795,-149.306965,POINT (406070.5000847591 7611293.722041909)
3113,5200158,0.7025,68.597943,-149.30696799999998,POINT (406070.3487290233 7611292.946591555)
3114,5200159,0.6986,68.597938,-149.30696799999998,POINT (406070.3278309291 7611292.389427259)
3115,5200160,0.6098,68.59793,-149.306966,POINT (406070.3757929878 7611291.49491128)
3116,5200161,0.5747,68.597921,-149.306966,POINT (406070.3381764549 7611290.492015551)
3117,5200162,0.6785,68.59790600000001,-149.306963,POINT (406070.3975808796 7611288.815943004)
3118,5200163,0.7118999,68.597895,-149.306963,POINT (406070.3516051848 7611287.590181555)
3119,5200164,0.6952,68.597886,-149.306961,POINT (406070.3953878774 7611286.584232721)
3120,5200165,0.6316,68.597875,-149.306963,POINT (406070.2680130217 7611285.361524384)
3121,5200166,0.6711999,68.597865,-149.306963,POINT (406070.2262169445 7611284.247195797)
3122,5200167,0.621,68.597858,-149.306963,POINT (406070.1969596921 7611283.467165788)
3123,5200168,0.7081,68.59785,-149.306966,POINT (406070.0414238885 7611282.580282592)
3124,5200169,0.6991,68.59784,-149.306965,POINT (406070.0403274311 7611281.464427456)
3125,5200170,0.669,68.59783,-149.306971,POINT (406069.7543332179 7611280.359258241)
3126,5200171,0.6439,68.597821,-149.30696799999998,POINT (406069.8388157332 7611279.351782833)
3127,5200172,0.6009,68.597811,-149.30697,POINT (406069.7156201423 7611278.240507382)
3128,5200173,0.5964,68.597806,-149.30697,POINT (406069.6947220493 7611277.683343097)
3129,5200174,0.6724,68.597796,-149.30696799999998,POINT (406069.7343253584 7611276.565961398)
3130,5200175,0.664,68.597788,-149.30696799999998,POINT (406069.7008884421 7611275.674498538)
3131,5200176,0.7293,68.597775,-149.30697,POINT (406069.5651538881 7611274.228924524)
3132,5200177,0.65,68.597765,-149.306966,POINT (406069.686156924 7611273.108489693)
3133,5200178,0.6992,68.59776,-149.306965,POINT (406069.7059586856 7611272.549798845)
3134,5200179,0.6846,68.597753,-149.30696799999998,POINT (406069.5546019558 7611271.774348538)
3135,5200180,0.6913,68.59774499999999,-149.306965,POINT (406069.6432645665 7611270.878305987)
3136,5200181,0.4,68.597735,-149.306965,POINT (406069.6014684908 7611269.763977419)
3137,5200182,0.5685,68.59773100000001,-149.306963,POINT (406069.6661497891 7611269.315192865)
3138,5200183,0.6925,68.59772099999999,-149.30696,POINT (406069.7464534003 7611268.196284605)
3139,5200184,0.7204,68.597713,-149.306961,POINT (406069.6723167214 7611267.306348313)
3140,5200185,0.6121,68.597708,-149.30696,POINT (406069.6921186292 7611266.747657467)
3141,5200186,0.5697,68.5977,-149.30695500000002,POINT (406069.862181452 7611265.848561808)
3142,5200187,0.7047999,68.597688,-149.306951,POINT (406069.9748261646 7611264.505261285)
3143,5200188,0.6244,68.59768000000001,-149.306948,POINT (406070.0634893902 7611263.609218757)
3144,5200189,0.6032,68.597673,-149.306948,POINT (406070.0342323656 7611262.829188757)
3145,5200190,0.5362,68.597658,-149.306948,POINT (406069.9715387463 7611261.157695899)
3146,5200191,0.5809,68.59765,-149.30694599999998,POINT (406070.0195021761 7611260.263179928)
3147,5200192,0.6356,68.597643,-149.30694599999998,POINT (406069.9902451829 7611259.483149932)
3148,5200193,0.6322,68.59764,-149.30694599999998,POINT (406069.977706472 7611259.148851357)
3149,5200194,0.6395,68.59763000000001,-149.30695500000002,POINT (406069.569610342 7611258.04826184)
3150,5200195,0.6222,68.597628,-149.30696,POINT (406069.3577509148 7611257.833028954)
3151,5200196,0.6657,68.59762099999999,-149.306948,POINT (406069.8168945132 7611257.034680195)
3152,5200197,0.5647,68.59761,-149.306938,POINT (406070.177920048 7611255.793653208)
3153,5200198,0.6289,68.5976,-149.30693,POINT (406070.4617253183 7611254.667112223)
3154,5200199,0.534,68.597596,-149.306918,POINT (406070.9334084737 7611254.203062253)
3155,5200200,0.5619,68.59758000000001,-149.306935,POINT (406070.1746338288 7611252.446087837)
3156,5200201,0.5585,68.597576,-149.306936,POINT (406070.1172154889 7611252.001882963)
3157,5200202,0.438,68.59756999999999,-149.306935,POINT (406070.1328383443 7611251.331759267)
3158,5200203,0.6088,68.597565,-149.30694,POINT (406069.9084397758 7611250.782227766)
3159,5200204,0.6261,68.59755600000001,-149.306938,POINT (406069.952224126 7611249.776278946)
3160,5200205,0.539,68.597543,-149.306936,POINT (406069.9792903452 7611248.324598695)
3161,5200206,0.4799,68.596165,-149.30646299999998,POINT (406083.4722791711 7611094.048108671)
3162,5200207,0.5759,68.596163,-149.30647,POINT (406083.1790028598 7611093.83592721)
3163,5200208,0.4966,68.59615,-149.306466,POINT (406083.28749117 7611092.381194622)
3164,5200209,0.4799,68.59614499999999,-149.306465,POINT (406083.3073006299 7611091.822503958)
3165,5200210,0.4994,68.596136,-149.306466,POINT (406083.228989968 7611090.821134477)
3166,5200211,0.5742,68.59612800000001,-149.30647,POINT (406083.0327495983 7611089.935776846)
3167,5200212,0.5603,68.59612,-149.306468,POINT (406083.0807258716 7611089.04126125)
3168,5200213,0.5698,68.596115,-149.306473,POINT (406082.8563185597 7611088.491728564)
3169,5200214,0.5273,68.59610500000001,-149.306468,POINT (406083.0180459712 7611087.369768242)
3170,5200215,0.4894,68.596096,-149.30647,POINT (406082.8990323617 7611086.369925097)
3171,5200216,0.4001,68.596088,-149.306468,POINT (406082.9470087584 7611085.475409498)
3172,5200217,0.514,68.59608,-149.306466,POINT (406082.9949852161 7611084.580893905)
3173,5200218,0.4961,68.59606600000001,-149.30647,POINT (406082.7736724794 7611083.026939094)
3174,5200219,0.495,68.596058,-149.306471,POINT (406082.6995402764 7611082.137002493)
3175,5200220,0.4057,68.596055,-149.306471,POINT (406082.6870042848 7611081.802703895)
3176,5200221,0.3465,68.596041,-149.30647,POINT (406082.6692059307 7611080.24111743)
3177,5200222,0.4492,68.596036,-149.306466,POINT (406082.8111244035 7611079.677847764)
3178,5200223,0.3967,68.596023,-149.306465,POINT (406082.7975048695 7611078.227694171)
3179,5200224,0.5307,68.596016,-149.30646000000002,POINT (406082.9717692137 7611077.440032452)
3180,5200225,0.5944,68.59600999999999,-149.30646000000002,POINT (406082.9466973577 7611076.771435249)
3181,5200226,0.6044,68.596003,-149.30646000000002,POINT (406082.9174468604 7611075.991405183)
3182,5200227,0.5519,68.595996,-149.306461,POINT (406082.8474933467 7611075.212901451)
3183,5200228,0.5061,68.595988,-149.306456,POINT (406083.0175793584 7611074.313806872)
3184,5200229,0.5251,68.59598100000001,-149.306455,POINT (406083.0290319616 7611073.532250479)
3185,5200230,0.4738,68.595975,-149.306453,POINT (406083.0853662784 7611072.860600624)
3186,5200231,0.476,68.595968,-149.306455,POINT (406082.9747097393 7611072.083623214)
3187,5200232,0.4715,68.595961,-149.306453,POINT (406083.026865477 7611071.300540493)
3188,5200233,0.4358,68.595955,-149.306453,POINT (406083.0017937068 7611070.631943296)
3189,5200234,0.4403,68.59594799999999,-149.306456,POINT (406082.8504339941 7611069.856492216)
3190,5200235,0.4715,68.595941,-149.306455,POINT (406082.8618866779 7611069.074935825)
3191,5200236,0.4816,68.595933,-149.306455,POINT (406082.8284576268 7611068.183472898)
3192,5200237,0.4157,68.595926,-149.306453,POINT (406082.8806134984 7611067.400390172)
3193,5200238,0.4782,68.59591999999999,-149.306456,POINT (406082.7334322668 7611066.73637197)
3194,5200239,0.3978,68.59591,-149.30645,POINT (406082.9358649838 7611065.612885331)
3195,5200240,0.476,68.595903,-149.306451,POINT (406082.8659114469 7611064.834381597)
3196,5200241,0.4235,68.595896,-149.306453,POINT (406082.7552546879 7611064.057404199)
3197,5200242,0.5173,68.595888,-149.306453,POINT (406082.7218256762 7611063.165941272)
3198,5200243,0.4978,68.59588000000001,-149.306448,POINT (406082.891912807 7611062.266846696)
3199,5200244,0.4699,68.595873,-149.306451,POINT (406082.7405527651 7611061.491395623)
3200,5200245,0.4548,68.595866,-149.30645,POINT (406082.7520056634 7611060.709839232)
3201,5200246,0.4291,68.59585600000001,-149.306453,POINT (406082.5881096479 7611059.600089578)
3202,5200247,0.4313,68.595845,-149.306451,POINT (406082.6235513523 7611058.371275392)
3203,5200248,0.4727,68.59584100000001,-149.30645,POINT (406082.6475401656 7611057.924017599)
3204,5200249,0.4587,68.595833,-149.306453,POINT (406082.4920012707 7611057.037133677)
3205,5200250,0.4743,68.595823,-149.306455,POINT (406082.3688083616 7611055.925857701)
3206,5200251,0.4581,68.59581999999999,-149.306455,POINT (406082.3562724774 7611055.591559108)
3207,5200252,0.5129,68.595813,-149.306456,POINT (406082.2863187325 7611054.81305539)
3208,5200253,0.4816,68.595805,-149.306461,POINT (406082.0493728765 7611053.929224175)
3209,5200254,0.4805,68.595798,-149.306461,POINT (406082.0201224082 7611053.149194126)
3210,5200255,0.4129,68.595788,-149.30645800000002,POINT (406082.1004462116 7611052.03028646)
3211,5200256,0.5318,68.595781,-149.30645800000002,POINT (406082.0711957848 7611051.250256413)
3212,5200257,0.562,68.595775,-149.30646000000002,POINT (406081.9647171549 7611050.584711911)
3213,5200258,0.5223,68.595768,-149.30646000000002,POINT (406081.9354667052 7611049.804681865)
3214,5200259,0.6122,68.59575500000001,-149.306465,POINT (406081.677627174 7611048.363686364)
3215,5200260,0.5575,68.595748,-149.306461,POINT (406081.8111905328 7611047.577550934)
3216,5200261,0.6502,68.595736,-149.306471,POINT (406081.3540120079 7611046.255620061)
3217,5200262,0.648,68.59573499999999,-149.30647,POINT (406081.3905368439 7611046.142660845)
3218,5200263,0.6636,68.59572,-149.306465,POINT (406081.5313746437 7611044.463536149)
3219,5200264,0.6424,68.59571600000001,-149.306468,POINT (406081.3925494968 7611044.02238375)
3220,5200265,0.6647,68.595703,-149.306456,POINT (406081.8266696511 7611042.555440351)
3221,5200266,0.6312,68.59569499999999,-149.306451,POINT (406081.9967584566 7611041.65634573)
3222,5200267,0.6312,68.595686,-149.306448,POINT (406082.081261643 7611040.648870934)
3223,5200268,0.6446,68.595681,-149.306453,POINT (406081.8568506431 7611040.099338325)
3224,5200269,0.5564,68.595671,-149.30645,POINT (406081.9371752608 7611038.980430664)
3225,5200270,0.5357,68.59566099999999,-149.30646000000002,POINT (406081.4883528674 7611037.88136549)
3226,5200271,0.5464,68.595653,-149.306456,POINT (406081.6177383664 7611036.983797196)
3227,5200272,0.5385,68.59564499999999,-149.306466,POINT (406081.1772728313 7611036.107597804)
3228,5200273,0.4743,68.59563299999999,-149.30646299999998,POINT (406081.2492401457 7611034.765824396)
3229,5200274,0.4185,68.595625,-149.306471,POINT (406080.8901815318 7611033.886572348)
3230,5200275,0.533,68.59562,-149.30646299999998,POINT (406081.1949178663 7611033.31719719)
3231,5200276,0.5095,68.59561,-149.30646000000002,POINT (406081.2752426504 7611032.198289508)
3232,5200277,0.5034,68.59559499999999,-149.30645800000002,POINT (406081.293970678 7611030.523743873)
3233,5200278,0.4894,68.595586,-149.30645800000002,POINT (406081.256363037 7611029.520848116)
3234,5200279,0.5408,68.59558299999999,-149.306448,POINT (406081.6508648192 7611029.171286037)
3235,5200280,0.5229,68.595575,-149.306448,POINT (406081.6174359526 7611028.279823137)
3236,5200281,0.5631,68.59556500000001,-149.306443,POINT (406081.7791688662 7611027.157862788)
3237,5200282,0.5598,68.59555999999999,-149.30644099999998,POINT (406081.8396834897 7611026.597645788)
3238,5200283,0.4554,68.59555300000001,-149.306446,POINT (406081.6069142205 7611025.825247472)
3239,5200284,0.5313,68.595546,-149.306448,POINT (406081.4962563267 7611025.048270133)
3240,5200285,0.5274,68.595541,-149.306448,POINT (406081.4753632901 7611024.491105822)
3241,5200286,0.5715,68.59553000000001,-149.306453,POINT (406081.2258793017 7611023.272976095)
3242,5200287,0.5776,68.59552099999999,-149.306448,POINT (406081.3917911514 7611022.262448582)
3243,5200288,0.5464,68.595518,-149.306448,POINT (406081.3792553315 7611021.928149997)
3244,5200289,0.591,68.59551,-149.306455,POINT (406081.060899191 7611021.047371572)
3245,5200290,0.5586,68.595501,-149.30645,POINT (406081.2268111944 7611020.036844053)
3246,5200291,0.5653,68.59549799999999,-149.306451,POINT (406081.173571445 7611019.70407182)
3247,5200292,0.581,68.595496,-149.306443,POINT (406081.4908456135 7611019.468995294)
3248,5200293,0.5385,68.595486,-149.306433,POINT (406081.8560990687 7611018.339403227)
3249,5200294,0.5821,68.595478,-149.30644099999998,POINT (406081.4970387892 7611017.460151087)
3250,5200295,0.572,68.595475,-149.306433,POINT (406081.8101347073 7611017.113641744)
3251,5200296,0.4001,68.595466,-149.306445,POINT (406081.2840797649 7611016.129062146)
3252,5200297,0.4872,68.595455,-149.30643999999998,POINT (406081.4416351618 7611014.895668923)
3253,5200298,0.5062,68.595445,-149.30644099999998,POINT (406081.3591452453 7611013.782866658)
3254,5200299,0.4844,68.595435,-149.30644099999998,POINT (406081.3173593291 7611012.668538044)
3255,5200300,0.4112,68.595426,-149.306443,POINT (406081.1983439041 7611011.668694996)
3256,5200301,0.5017,68.595425,-149.306446,POINT (406081.0720531523 7611011.561841195)
3257,5200302,0.5458,68.595415,-149.306428,POINT (406081.7629404247 7611010.420038315)
3258,5200303,0.5017,68.595401,-149.30643500000002,POINT (406081.4195118106 7611008.870662669)
3259,5200304,0.4671,68.595388,-149.30643799999999,POINT (406081.2430779205 7611007.426614525)
3260,5200305,0.5073,68.595375,-149.30643999999998,POINT (406081.1073480354 7611005.981040039)
3261,5200306,0.5302,68.595361,-149.30643799999999,POINT (406081.1302561448 7611004.417927284)
3262,5200307,0.4626,68.59525500000001,-149.311735,POINT (405865.0766229655 7611000.700446789)
3263,5200308,0.4269,68.59526600000001,-149.311743,POINT (405864.797059072 7611001.938443814)
3264,5200309,0.3833,68.59526600000001,-149.31174099999998,POINT (405864.8784675317 7611001.935384079)
3265,5200310,0.4414,68.595276,-149.311755,POINT (405864.350490454 7611003.071127811)
3266,5200311,0.4894,68.595288,-149.31176299999998,POINT (405864.0751155034 7611004.420557472)
3267,5200312,0.4392,68.595298,-149.311775,POINT (405863.6285477364 7611005.553241607)
3268,5200313,0.4939,68.595311,-149.31178,POINT (405863.4794742565 7611007.009514234)
3269,5200314,0.4944,68.595316,-149.311781,POINT (405863.4597114164 7611007.568206885)
3270,5200315,0.4704,68.595323,-149.31178300000002,POINT (405863.4076209958 7611008.351294537)
3271,5200316,0.5117,68.595338,-149.311796,POINT (405862.9412917094 7611010.042671452)
3272,5200317,0.4738,68.595341,-149.311798,POINT (405862.8724483918 7611010.38002891)
3273,5200318,0.4604,68.59535,-149.311805,POINT (405862.6252145002 7611011.393631188)
